,0,1,2,3,4
101,0.6057196042661327,0.576297741531196,0.5957773729398178,0.611434292998022,0.6174727986225247
102,0.5819053371851642,0.5533317427710682,0.5727658993695952,0.5878752801450063,0.5938871178277465
103,0.5590005858366295,0.5312406467343659,0.5505316149965991,0.5650830726580823,0.5710390533849597
104,0.537036191401623,0.5099902925718987,0.5290740027491968,0.543116720712344,0.5490157776169279
105,0.5161324146785253,0.489732914468198,0.508667025705103,0.5221742968829194,0.5279923780075598
106,0.49618845978914716,0.47038662961664,0.48923465882594147,0.5021699822825374,0.5079076745393332
107,0.4771855365548502,0.45185704534760945,0.4706603054039653,0.4830652788023443,0.4886752744024973
108,0.4588941823470981,0.43401444763155,0.4527301533565636,0.4646469108042497,0.47013029037918264
109,0.44133780953494545,0.4167724579785871,0.4352964653227897,0.4468219769429385,0.45218921712145943
110,0.42447638077259003,0.4001637018822161,0.4185169060778832,0.429661846597362,0.43491355531708764
111,0.40835785587450757,0.38426079556064857,0.40249052429973103,0.41330251751977615,0.4183812069125126
112,0.39321714958722553,0.36921568107125574,0.38736782941055076,0.39789885004947473,0.40289171810538665
113,0.3786649989317377,0.3547544676612691,0.3728196027851037,0.3830341042350822,0.3879701089789265
114,0.3646648877632708,0.34079052087413,0.35867287076327764,0.36867793040233415,0.37353384803601
115,0.35121285655584733,0.3273945269913829,0.34509380997409717,0.3549354536715707,0.35956467655621865
116,0.3384503016638789,0.31461437081498106,0.3321757885291863,0.34186002179777575,0.3463029617204606
117,0.32623089658745286,0.3024022667574987,0.3198382559830623,0.32936738620459943,0.3336632739020009
118,0.31473742035911395,0.29091177480790675,0.30822986831238,0.3176262508463145,0.3217830757364002
119,0.3037254249068959,0.2798478147027508,0.2969997430391687,0.3062975279784488,0.31028895283735386
120,0.2935202299605383,0.2694558542525494,0.286450108545479,0.2956704332638081,0.2996605856664116
121,0.28365263302956367,0.259388264854211,0.27614339990335857,0.28537739266264656,0.28925609734922575
122,0.27419773953571996,0.24978182900536763,0.2663200034399226,0.27553459728142976,0.27937173137391025
123,0.2652522318509051,0.24062146317642583,0.2569671964028179,0.26618320462115314,0.2700280129996214
124,0.2565119063540918,0.23170880347080777,0.24784328357461038,0.257086082419478,0.2609156218781145
125,0.2480476235442729,0.22322600309607402,0.2390213216590254,0.24825858774217544,0.2521632461609077
126,0.23963184631378584,0.2149282642222079,0.23038638000324768,0.23959542278362522,0.24352449767856144
127,0.23159962723495298,0.20696465440785752,0.22207653323113988,0.23127241827615155,0.23524912574216372
128,0.22386129133507407,0.19929061003544368,0.21408005410689235,0.22324055261409326,0.227211266009909
129,0.21669022882945976,0.19205260923911496,0.20659511399595504,0.2157312948937441,0.2197947847626198
130,0.20966136508923983,0.18506510295910916,0.19934729894257958,0.20839349054647435,0.21256581216209217
131,0.20295145462705091,0.17838360580201384,0.19236378697368434,0.2013231603132471,0.20565744485542084
132,0.1963794667771991,0.17183941115504853,0.1855273849554218,0.19441116307972886,0.1988204760865689
133,0.19025940533783506,0.16570786277442617,0.17915637052389052,0.18792480689742352,0.1924891019248172
134,0.18443348183114952,0.15976537285444561,0.17297530495647864,0.1817276765811713,0.18640317115167795
135,0.17865379727230832,0.15410381384591773,0.16700038143036225,0.17566675056681083,0.18048015734182382
136,0.17333614779096124,0.14880703238024506,0.1613845676443984,0.16995380236016433,0.1750661498877233
137,0.16811806081038486,0.1436125845923407,0.15589172480632799,0.16435440063888493,0.1697006584225125
138,0.16284633064725404,0.138418766572934,0.15038385997925616,0.1587938886112268,0.1641758526666705
139,0.1576622811341763,0.13342818697858363,0.14510678658519893,0.15337698965760252,0.15880656420299225
140,0.15271438885065347,0.1286804505571605,0.1401186433895496,0.14820674253983226,0.15372769029782868
141,0.14787208837230012,0.12411590095175458,0.1353066941375049,0.14318834716494774,0.14877133512135013
142,0.14340905264065015,0.11982356108415605,0.13076873070713912,0.13849190072718948,0.14417426086103632
143,0.13931723813597802,0.11577665387331927,0.12651377827042215,0.1341279647845207,0.13994362586976863
144,0.13523946382171442,0.11177880173752498,0.1223294651314236,0.12984433054687308,0.13564862721159718
145,0.13146433350341505,0.10799293947018047,0.118417832358405,0.12584781218035798,0.13165533135409227
146,0.12764519630976867,0.10424511867925952,0.11452611915508563,0.12185425616057448,0.127593989103534
147,0.12394195975500344,0.10055541207152616,0.11073800027651483,0.11799090153698921,0.1235744564140209
148,0.12032764876722542,0.09702059009342655,0.10715002996173568,0.11425735651801283,0.11969700831576457
149,0.11690181750900479,0.09368079298387894,0.10375647990190115,0.1107223559040348,0.11606065545343872
150,0.11354574052732046,0.09045602148124353,0.10047895750260324,0.10730208307298253,0.11253076808630537
151,0.11021783876614653,0.08736341845220902,0.09731718537008613,0.10393391505124625,0.10907543654513613
152,0.10714650509213983,0.0844971636911049,0.09436560004725328,0.10079762067461598,0.1059454141059332
153,0.10441515023159441,0.08184349098084025,0.09166956713722614,0.0979460633731947,0.10314374969977885
154,0.10168319206340755,0.07922191572331275,0.08897824220284827,0.09511784529422021,0.1003283622943345
155,0.0988403855168261,0.07661765976813577,0.08628362104955964,0.09222780946074874,0.09742990351474426
156,0.09620034919809597,0.07415712427074932,0.08378624622505267,0.08954862441207015,0.09470330470416904
157,0.09366997885828023,0.07182653602029503,0.08138840830394337,0.08697080033171013,0.09209911421847677
158,0.09115349389815687,0.06955473337755179,0.07902402429011554,0.08442580716929556,0.08950235419281732
159,0.08866853651051411,0.06735984399668213,0.07673600971271516,0.081964505916618,0.08693743561144675
160,0.08625375944387104,0.06522657916840184,0.07449206287007004,0.079553425345619,0.0844560298038165
161,0.08395944991255673,0.06320788982522009,0.0723668744482801,0.07727936427156225,0.08208803886443354
162,0.08171121250533445,0.06124917657813735,0.07025706198672907,0.07505691453902698,0.0797335567403681
163,0.07962952501944344,0.059396864692602504,0.0682893408154547,0.07296628824084471,0.0775549500704371
164,0.07755546592454078,0.05761468396792401,0.06638997181958703,0.07091095065348316,0.07544731664437476
165,0.07554893811112058,0.05586293169278941,0.06454686378839977,0.06894900892083106,0.07336764433479903
166,0.07363800065425065,0.0542162013294795,0.06276970109941642,0.06706181949726506,0.07139162428081652
167,0.07173818183618537,0.052614044253673095,0.061019176575871276,0.06519636262090554,0.06945463083262392
168,0.06986717446364367,0.05105190886460525,0.05931518356068076,0.06339103792441632,0.06753765715561331
169,0.06807083628123563,0.04956112483655016,0.05770832858747313,0.06165888779404498,0.06571432987550246
170,0.06628126999606536,0.048099501611227495,0.05614517826814153,0.05997042261195305,0.06388389546280113
171,0.06455579922374914,0.046700780906238595,0.05464339171725712,0.058331193149900006,0.06210195520356218
172,0.0629363577655269,0.04539631014428671,0.053238782185795724,0.0568054504778272,0.06044972322538373
173,0.061351113636623045,0.04416058983481822,0.051898945676088125,0.055346903463393195,0.05884030256203942
174,0.05974791660033522,0.04292451966760586,0.050508896960523436,0.05387147275278113,0.057214734081695376
175,0.058175567470006115,0.0417434112662665,0.049167295272927486,0.05244837124141538,0.05563192486822264
176,0.056602260160172765,0.04058864545943864,0.047831547966028676,0.05104026938836205,0.05405022689529999
177,0.05514626305152105,0.03950834575159013,0.046580681260065704,0.049723774529518115,0.05259804478950089
178,0.05365494564514599,0.03843289008988381,0.04531873310171071,0.048376359832402724,0.05113012181574661
179,0.052212940002752214,0.03740148294205533,0.04415440216359915,0.04709587654243704,0.04971342874644
180,0.050849076516863344,0.03640756326743389,0.04305172076825132,0.04588548700169805,0.048367476255606334
181,0.04949385978375447,0.035438985046230165,0.04200318398559766,0.044727850568637116,0.04701916895027133
182,0.048150752691503415,0.034505604382257374,0.0409775484851907,0.04359505660526172,0.04570740145472749
183,0.04682808636076977,0.03359014127084627,0.0399860430587806,0.04248868411687731,0.044446952202095255
184,0.045561286419201805,0.0327182772069529,0.039054815524531106,0.04143137093663085,0.04324458903168071
185,0.04433432023775951,0.031894395286211734,0.03814830542154339,0.040410773219426696,0.04209172339509938
186,0.04314451482664262,0.03112197175000512,0.037259138044566875,0.03943224114988868,0.04100070221168076
187,0.04204204038642692,0.03041323389059171,0.0363970776447825,0.038501119432732024,0.039987660792713674
188,0.04103419163016382,0.029750523822346664,0.03559421535687346,0.03762192496602325,0.03904509849261045
189,0.04006590374443347,0.029122538106919334,0.03482744625538467,0.03677664529242662,0.038145969719960766
190,0.03907156084291185,0.028455897789965396,0.03403218031508844,0.03590289404931068,0.037212383004958834
191,0.03813248232936612,0.027845002330996748,0.0332974539531703,0.035082495627081024,0.03635568282526529
192,0.03729336072055821,0.02729255320660417,0.03262589328599773,0.03432394123320033,0.03557475087966333
193,0.036405383778269074,0.02671591949401894,0.03193174519951968,0.03354230504506503,0.03474347268352791
194,0.035565137520119555,0.026203741236590288,0.03125840765668633,0.03280714309840089,0.03396804153579466
195,0.03471855451063343,0.02569101454150394,0.030500631392475344,0.03203422496074152,0.0331844429556684
196,0.03389848115269482,0.025139933958809094,0.029771108255477498,0.0312705157461719,0.0324103739484806
197,0.03310125411043523,0.024588464148610864,0.029145962792460817,0.030558999619628213,0.03166101053451559
198,0.03235018879623529,0.024054910801018372,0.028525568821827548,0.029873489515724938,0.030932412349289402
199,0.03161531331076735,0.023565742069011967,0.027920174378951133,0.02920877365417644,0.03024671977164978
200,0.030919839676954154,0.02307047216381595,0.027329272808086124,0.028559766512644517,0.029575794129205798
201,0.030231134801424624,0.022552088956253068,0.02675897718725146,0.027912417942874412,0.02889669884476567
202,0.029537158232878148,0.022024214868335803,0.026193320098897833,0.027269945260298068,0.028207097886303864
203,0.028894600616626076,0.021544263426084446,0.02568776220926546,0.02667571089669101,0.027561327575237576
204,0.028287916019283058,0.02108885740655693,0.025224439346454408,0.026109135071099746,0.026928002034267314
205,0.027693047564879728,0.020663747945067996,0.024817758147957475,0.025589528302689186,0.02634534773334762
206,0.027104692952306938,0.020265740216197967,0.02440296510175726,0.02508111536706772,0.02576869761458092
207,0.026589898302572797,0.019919198178109256,0.024081702567257005,0.024653866901029015,0.025248944154254965
208,0.026084684139224528,0.019616844418125983,0.023869340068701353,0.02429719862971057,0.024796982415859453
209,0.025585321220077454,0.019301569577826503,0.02360018741415711,0.023912782890551085,0.024341638746951617
210,0.025096573201759037,0.018977484037808363,0.023305242456876273,0.023521405352614152,0.02389631553147933
211,0.024618281707182776,0.01865399728882646,0.023024255821117043,0.023140880098591398,0.023460330070721087
212,0.02420768593795555,0.01838425899334858,0.022810549443872827,0.022830171984658715,0.02308816311026299
213,0.023821563419384132,0.01814442169048346,0.022569952020375532,0.0225210404319631,0.022743736902261738
214,0.023452584925228132,0.01792413662389423,0.022370533345683397,0.022248806452758438,0.022417467096840532
215,0.023067166098443725,0.017679435555594248,0.022145345027564333,0.021950016424464817,0.022065132605655704
216,0.022702130835572626,0.0174653940719856,0.021971557393520445,0.021698524429579636,0.021752498720432983
217,0.022305626607733293,0.017226433540547526,0.0217249646650575,0.021395375228336105,0.02141026007738851
218,0.021916210781034274,0.01699315337504639,0.02148548475223,0.02110293447040214,0.021063954019361626
219,0.021528503700784865,0.01675047593473765,0.021229703661017323,0.02080032771401279,0.020709098581380616
220,0.021151770583401747,0.01650633393257001,0.02099269583050387,0.020506487173886822,0.020377030005828547
221,0.02080453070566774,0.016289141146005895,0.02076944548914883,0.020231254897184744,0.02006212488424871
222,0.02048096481740351,0.016079105034928903,0.02051957022878586,0.019946089084791823,0.019752639280827048
223,0.020173490803887143,0.015896298050424685,0.020278568913681426,0.019681519860068712,0.019456537304505268
224,0.01986156801604362,0.015709886720697556,0.02004211184914793,0.019421001408724624,0.019165547562010235
225,0.01959226274815919,0.015550330942441267,0.019812800664241147,0.019181476940384867,0.01890454980372399
226,0.019309445335952736,0.015368300343902552,0.019575754340464695,0.01893098835196724,0.018620925924015985
227,0.019047383790475984,0.015185669529913268,0.019348606557888445,0.01868818690748226,0.018347312301491985
228,0.018835964460875484,0.015042100322002191,0.019166028111229506,0.018481517250209026,0.018123764856428876
229,0.01863528899582104,0.014900175993671841,0.019061126509487877,0.018306906684824556,0.01792743474966131
230,0.01843710125005767,0.014737148492522993,0.01894173094691743,0.018112957986793222,0.01772680933794402
231,0.018208641708687915,0.014558277460663264,0.01881752333033683,0.017914380046966518,0.01751288080890822
232,0.018028805180637486,0.014400292303205851,0.01871727615072022,0.0177410213212718,0.017338675589946728
233,0.017831719319865647,0.014227674569501017,0.018605374169876933,0.017561982078584094,0.017149242887490018
234,0.01765607411522923,0.01404723587633339,0.01846762444447781,0.01736565286070196,0.016960902844373623
235,0.017492073364475946,0.013900732579939923,0.018388825466935536,0.017218408038345394,0.016815894055024788
236,0.01735712888089845,0.013765719262019227,0.01832086963250397,0.01708579489630141,0.016692471572296197
237,0.01724747411966761,0.01365189866321951,0.018340020307416893,0.016998983092101363,0.016615392439809376
238,0.01712238781109612,0.013536075986641997,0.01834333986327785,0.016900532323524748,0.01655003719665383
239,0.01697904156703466,0.013397625666660414,0.01832737145971584,0.016778095304197504,0.016444457665956733
240,0.016836534355071882,0.013267408010361048,0.018288197116081973,0.016659682588802717,0.016341397547112384
241,0.016702300709602273,0.013180572869774842,0.018348122103126287,0.016612867788078328,0.016282444366466472
242,0.016550581948068764,0.013067031019367098,0.01835465039791485,0.016525858173164074,0.01618071603780947
243,0.016383444732737295,0.012955356414002651,0.018365643988293427,0.016440094744471695,0.016087407662143505
244,0.016215616550538645,0.012841516832075739,0.018389490516083618,0.016359387399995064,0.015993128866699128
245,0.016041407463190858,0.012732255019037537,0.01839894307078606,0.016278682575638182,0.01588190781832584
246,0.015881482473169662,0.012649237331960104,0.018458967292478177,0.016241678834616784,0.01578961886444825
247,0.01570694008559176,0.012533658923956843,0.01843640798319916,0.016149693686347714,0.01564897732200581
248,0.015540900859683534,0.012438998320108065,0.018457812003152208,0.016087591160847525,0.015531632156010925
249,0.01538749296003084,0.012371332313572765,0.018534297051361937,0.016064374062530754,0.015459231162605985
250,0.015261016462009563,0.012323066392174287,0.018644652393640798,0.016066866146049193,0.015398223504109467
251,0.015157822186897223,0.012325884872323641,0.01889091165439374,0.016161800985995775,0.015419280209869364
252,0.015099009121845619,0.012397916510172401,0.019307004374170857,0.016367545056556757,0.01554194671232058
253,0.01505453159986281,0.012511978944111385,0.019819735978720054,0.01663860356336059,0.01572502119882163
254,0.015023521174028715,0.012642695047893946,0.020398448642168242,0.016949377241799603,0.01594354528082424
255,0.014930867027850495,0.01268622690597823,0.020777612583196544,0.017118341296456275,0.0160373321633578
256,0.014857156018251999,0.012783108301867728,0.021284517866789848,0.01737420223306698,0.01622066943254559
257,0.014736947545954516,0.012822023360895793,0.02164583445925898,0.017532235608941182,0.01632269268855845
258,0.01469441262799922,0.012978397277326666,0.022289895975010517,0.017885109381717224,0.016598385852816238
259,0.014676644041188234,0.013157515806815767,0.02299856944449248,0.018278683950965224,0.016909123600360558
260,0.014671122017158146,0.013364099789800358,0.02375736361096764,0.018709984414596564,0.01726299517330677
261,0.014726923258258865,0.013677034483437685,0.024753394227701172,0.01930840307834156,0.01776846909738981
262,0.014814179064412507,0.014027699375499185,0.025832348622173453,0.019967228513060962,0.018327680535501233
263,0.014881222343993127,0.014302296690592077,0.026729579454009608,0.02049898757052166,0.01877257100831674
264,0.014926741662466167,0.014548301942714078,0.027557139340742342,0.02098439891356341,0.01917556509202184
265,0.01506757059225798,0.014947483381948862,0.02874461469983676,0.021717856613956303,0.019803092623196628
266,0.015202308745433562,0.015348291448985044,0.029919797482751774,0.02244781479297854,0.02043011482703836
267,0.015458884825299888,0.01590882755890054,0.03146990222867459,0.023436301208603568,0.021286775992187146
268,0.015771454750043126,0.016550823956421188,0.03321151779923016,0.024555005193579945,0.022267467847309215
269,0.016167518925558295,0.017317727905591565,0.03524211041920931,0.0258762563217687,0.023426760855366095
270,0.016738052418544633,0.01835280095206649,0.03789032753194321,0.0276267037445226,0.024970343942521848
271,0.017392787785287668,0.01952438249213414,0.04086174117051441,0.02960073519711576,0.02671340849159771
272,0.01790212753219113,0.020475241713651577,0.04329180041967152,0.031211833057270613,0.028127386543830905
273,0.018408385479064725,0.02143167046652973,0.04573333573540924,0.03283261977038334,0.029549388034309024
274,0.018833087358680556,0.022264401614320598,0.04787191177279265,0.03424981879288058,0.03078723815887797
275,0.019222032410900952,0.023038740575819353,0.049869398508965705,0.03557081078322751,0.03194418653991361
276,0.01986297781626096,0.02420382544396523,0.05277740570267618,0.037520659471500434,0.03366521089053332
277,0.020513082364015913,0.025398527755138508,0.05575223118043209,0.03951860296468833,0.03543511429367495
278,0.02131065062060887,0.02681694762601831,0.059255897181759366,0.04188180015649937,0.0375320285405911
279,0.022168957850750546,0.028323643097847746,0.06295601768275387,0.04438351916720221,0.03974816978806163
280,0.023268366110860143,0.030203850285477923,0.06754145311928975,0.047489758643023364,0.042516514680043145
281,0.024237153585785567,0.03186067392985101,0.07159835552043595,0.050232986558309885,0.04496094965473981
282,0.02515403290449268,0.03345812811421213,0.07550033917294341,0.05287663219093938,0.04731345367001953
283,0.02618558419585798,0.03524081672794313,0.07983648464733333,0.055819669676070986,0.04993432387966606
284,0.02734613078565884,0.0372460534664892,0.08468703417493498,0.059120311674094546,0.052880867424719494
285,0.028261048160284612,0.03884815979609205,0.08857016437862585,0.06176238454111785,0.05522549572726618
286,0.029042334886610812,0.04024192854964636,0.09194675469619866,0.06406084554493656,0.05725977578450141
287,0.029975588104192187,0.041887618049028234,0.09590962302656517,0.06676399914271337,0.05965966638881867
288,0.0308781261648725,0.04347615790999362,0.09972549648501254,0.06937008219689796,0.06197415670239211
289,0.03188947560090822,0.04523482227914951,0.10393888918062832,0.07224845060881696,0.06453507796705633
290,0.033142085277575076,0.0473894659845039,0.10910109957442586,0.07577271544335631,0.06768925080232108
291,0.034315475594948214,0.04940023190327502,0.11393201955628805,0.07906714662436605,0.07063597970486753
292,0.03518764487945784,0.05091504229463687,0.11756912828598945,0.08154973914350427,0.07284464168757712
293,0.035997647467868855,0.05233428528313276,0.12098362137725015,0.08387911470622268,0.07491600866830044
294,0.03695943225470348,0.053990947216881004,0.12494900405770118,0.08658928745361093,0.07732745526502363
295,0.03813542872398554,0.0559949957924209,0.12972606053313443,0.08986043070630222,0.08024171448270126
296,0.03888057939226071,0.05730955239468816,0.13285428440077968,0.09200641331200804,0.08213980001912423
297,0.03943871868166911,0.058318889518199364,0.1352487926524191,0.09365153778940855,0.08358681849093301
298,0.04003695888282456,0.05939206787716741,0.1377815925332214,0.09539689489158583,0.08512011408490795
299,0.04029256629706308,0.059904549293958866,0.1389704467775767,0.09622604704702441,0.08582298430139694
300,0.04038965655167741,0.060157837573715324,0.13953644986436603,0.09662900327186189,0.08614107504572187
301,0.04064435150406462,0.06066513242673668,0.14068328405054692,0.0974370107722996,0.08681455909028551
302,0.040888685498671896,0.06116694704900611,0.1418015105526022,0.09822766569554225,0.08747743508962902
303,0.04123239994121275,0.06182400498336801,0.14326322164981128,0.09926313387677435,0.08835467275785049
304,0.04150268452472422,0.062354494609080165,0.1444356772322348,0.10009696226167054,0.08905377017955961
