,0
0,0.076298910767874
1,0.08153989727271126
2,0.12146911047323274
3,0.23249356260638565
4,0.28096494186721
5,0.34251977272246853
6,0.30330515221306314
7,0.289041277262785
8,0.26394087646810666
9,0.2520923685518157
10,0.24443680664264783
11,0.23313624682030798
12,0.24547752877630652
13,0.23195671140714935
14,0.21404524574817516
15,0.206802103617185
16,0.19194555033018426
17,0.18271346736711566
18,0.17951228451722465
19,0.1722274289425844
20,0.1618931247696202
21,0.177994577991346
22,0.1760682575597738
23,0.1805651759896895
24,0.17778323335474716
25,0.17413515091355752
26,0.17032298923379185
27,0.16989191062048503
28,0.15975856116194284
29,0.14812989531919152
30,0.13773067195467764
31,0.12779875666702867
32,0.13528522880199256
33,0.1366839222829802
34,0.12709058557767858
35,0.13118847561742256
36,0.15122488908989407
37,0.14501983844269764
38,0.13692955418574007
39,0.14409494888582777
40,0.1711114172724306
41,0.1640507646396431
42,0.19251132533592616
43,0.1770219090744215
44,0.16584366548402774
45,0.1622383708389341
46,0.15568461580216317
47,0.1530962529410862
48,0.16980343383694338
49,0.15024081705787165
50,0.13902274951009663
51,0.14011332095666226
52,0.1452115704625026
53,0.166783361474697
54,0.1445553229481951
55,0.13285654729865679
56,0.1328532880052959
57,0.12924161208659385
58,0.11374250954942496
59,0.10877824355209052
60,0.10043244431180737
61,0.11110919997020237
62,0.1210739612328817
63,0.12659321298883347
64,0.12932597622281833
65,0.13314232961432906
66,0.12922887001194044
67,0.1265246922999422
68,0.11790705336927933
69,0.12299052088967016
70,0.1151107792688974
71,0.10758664097693618
72,0.11312261272986719
73,0.13175911839195698
74,0.13078752300243293
75,0.13142151596873244
76,0.13940123141533278
77,0.17180918243521504
78,0.15524715663861172
79,0.17610699540383074
80,0.15838744893026843
81,0.16292547911373734
82,0.15776227093513207
83,0.14299279787199107
84,0.14496484574031782
85,0.13693951896024692
86,0.12944059554056198
87,0.13650242067240295
88,0.1429210060426389
89,0.14843691458316455
90,0.1396152105072746
91,0.13264369918081736
92,0.12857523563824313
93,0.11939726178837026
94,0.11790825305213308
95,0.11042109487783433
96,0.1116591817966419
97,0.10419674084979362
98,0.10532246091722752
99,0.11629575543305862
